id,sample,target,action,response,action_text,exclude
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,20,1,make a public speech,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,21,0,spray paint political messages in public places,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,23,1,hold meetings to influence the public,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,24,1,refuse to cooperate with the police and other government agencies,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,3,1,attend or organise a protest rally,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,4,1,attend or organise a protest march,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,8,1,refuse to work (strike),FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,9,0,deface flags or other national symbols,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,10,0,join or form a group of activists who oppose the bill,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,12,1,hold meetings to inform the public,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,14,0,donate to activist groups who oppose the bill,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,20,1,make a public speech,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,21,0,spray paint political messages in public places,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,23,1,hold meetings to influence the public,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
p9dzag93uwi0mlb56p1frvnu,PJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,2,0,refuse to accept honours or awards in protest,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,3,1,attend or organise a protest rally,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,4,1,attend or organise a protest march,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,6,0,donate to political parties who oppose the bill,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,8,1,refuse to work (strike),FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,9,0,deface flags or other national symbols,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,12,1,hold meetings to inform the public,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,14,0,donate to activist groups who oppose the bill,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,20,1,make a public speech,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,21,0,spray paint political messages in public places,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,23,0,hold meetings to influence the public,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
wgthuw0jw8i48nkonj4l2xd0,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,3,1,attend or organise a protest rally,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,4,1,attend or organise a protest march,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,6,1,donate to political parties who oppose the bill,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,7,0,enter and refuse to leave a building (occupation),TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,8,1,refuse to work (strike),TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,9,0,deface flags or other national symbols,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,10,1,join or form a group of activists who oppose the bill,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,12,1,hold meetings to inform the public,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,14,1,donate to activist groups who oppose the bill,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,20,1,make a public speech,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,21,0,spray paint political messages in public places,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,23,1,hold meetings to influence the public,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
kzca0ayvezmqxt57e44aonw7,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,3,1,attend or organise a protest rally,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,4,1,attend or organise a protest march,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,8,0,refuse to work (strike),FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,9,0,deface flags or other national symbols,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,10,0,join or form a group of activists who oppose the bill,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,12,1,hold meetings to inform the public,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,14,0,donate to activist groups who oppose the bill,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,20,1,make a public speech,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,21,0,spray paint political messages in public places,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,23,1,hold meetings to influence the public,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
rcehzngmsezl22w0vd3tzgfk,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,2,0,refuse to accept honours or awards in protest,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,3,0,attend or organise a protest rally,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,4,0,attend or organise a protest march,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,6,0,donate to political parties who oppose the bill,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,8,0,refuse to work (strike),FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,9,0,deface flags or other national symbols,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,10,0,join or form a group of activists who oppose the bill,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,12,1,hold meetings to inform the public,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,14,0,donate to activist groups who oppose the bill,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,20,1,make a public speech,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,21,0,spray paint political messages in public places,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,23,0,hold meetings to influence the public,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
91altq7apu0dptxewxnc47s3,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,2,0,refuse to accept honours or awards in protest,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,3,0,attend or organise a protest rally,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,4,0,attend or organise a protest march,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,6,0,donate to political parties who oppose the bill,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,8,0,refuse to work (strike),FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,9,0,deface flags or other national symbols,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,10,0,join or form a group of activists who oppose the bill,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,12,1,hold meetings to inform the public,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,14,0,donate to activist groups who oppose the bill,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,20,1,make a public speech,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,21,0,spray paint political messages in public places,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,23,0,hold meetings to influence the public,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
2hh4kvc7dyu61418fbeyqp0g,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,3,1,attend or organise a protest rally,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,4,1,attend or organise a protest march,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,8,1,refuse to work (strike),FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,9,0,deface flags or other national symbols,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,12,1,hold meetings to inform the public,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,20,1,make a public speech,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,21,0,spray paint political messages in public places,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,23,1,hold meetings to influence the public,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
n0ktnj239lce3xg1vlpo4cw8,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,2,0,refuse to accept honours or awards in protest,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,3,0,attend or organise a protest rally,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,4,0,attend or organise a protest march,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,6,1,donate to political parties who oppose the bill,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,7,0,enter and refuse to leave a building (occupation),TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,8,0,refuse to work (strike),TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,9,0,deface flags or other national symbols,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,10,1,join or form a group of activists who oppose the bill,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,12,1,hold meetings to inform the public,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,14,0,donate to activist groups who oppose the bill,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,20,1,make a public speech,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,21,0,spray paint political messages in public places,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,23,1,hold meetings to influence the public,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
16q24q0h7ryseacrxzvw1zn0,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
ta17rvf8rr00qmnzlsxebbrn,WJ,WJ,1,1,"disrupt traffic (e.g., blocking roads)",FALSE
